Weapons		
ID	Name	Description
1702051	Hong Bao	An oriental lantern that was used in the past and masks over an equipped #cone-handed sword, one-handed axe, one-handed mace, dagger, wand and staff#.
1702052	In-Hand FB Helmet(Home)	Get tough! A helmet held in-hand as a weapon. Masks over #cone-handed sword, one-handed axe, one-handed blunt weapon, wand, dagger or a staff#.
1702053	In-Hand FB Helmet(Away)	Get tough! A helmet held in-hand as a weapon. Masks over #cone-handed sword, one-handed axe, one-handed blunt weapon, wand, dagger or a staff#.
1702054	Football Claw	#cMasks over an equipped claw# as a held football. This item does not have the throwing effect.
1702055	Ancient Korean Bow	An ancient bow that has been passed down from generation to generation that can be equipped as a #cBow#.
1702056	Guitar	An acoustic guitar that can only be equipped as a #ctwo-handed sword#.
1702057	Blue Guitar	A blue acoustic guitar that can only be equipped as a #ctwo-handed sword#.
1702058	Big Hand	A humongous glove that can be equipped as a #cClaw#.
1702059	Cactus	A Cactus that can be equipped as a #cone-handed sword, one-handed axe, one-handed blunt weapon or a dagger#.
1702060	Shiner	A glowing bow that can be equipped as a #cbow#.
1702061	Red Fist of Fury	A tightly-clenched fist covered in red aura; can be equipped as a #cclaw#.
1702062	Blue Fist of Fury	A tightly-clenched fist covered in blue aura; can be equipped as a #cclaw#.
1702063	Scissor Stick	A Scissor Stick that can be equipped as #ctwo-handed sword, two-handed axe, two-handed blunt weapon, spear, or a pole-arm#.
1702064	Rock Stick	A Rock Stick that can be equipped as #ctwo-handed sword, two-handed axe, two-handed blunt weapon, spear, or a pole-arm#.
1702065	Paper Stick	A Paper Stick that can be equipped as #ctwo-handed sword, two-handed axe, two-handed blunt weapon, spear, or a pole-arm#.
1702066	Canvas Tote Bag	A tote bag that can be equipped as a #cone-handed sword, one-handed axe, one-handed blunt weapon, or a dagger#.
1702067	England Cheer Towel	A World Cup Cheer Towel that masks over an equipped #cone-handed sword, one-handed axe, one-handed blunt weapon, a dagger, wand or a staff#
1702068	France Cheer Towel	A World Cup Cheer Towel that masks over an equipped #cone-handed sword, one-handed axe, one-handed blunt weapon, a dagger, wand or a staff#
1702069	Brazil Cheer Towel	A World Cup Cheer Towel that masks over an equipped #cone-handed sword, one-handed axe, one-handed blunt weapon, a dagger, wand or a staff#
1702070	Sporty Band	A sporty band that can be equipped as a #cclaw#.
1702071	Japan Cheer Towel	A World Cup Cheer Towel that masks over an equipped #cone-handed sword, one-handed axe, one-handed blunt weapon, a dagger, wand or a staff#
1702072	Laser Sword	A laser sword that can be equipped as a #ctwo-handed sword, two-handed axe, or a two-handed blunt weapon#.
1702073	Blue Shiner Crossbow	A glowing blue crossbow that can be equipped as a #ccrossbow#.
1702074	Pink Shiner Crossbow	A glowing pink crossbow that can be equipped as a #ccrossbow#.
1702075	USA Cheer Towel	A World Cup Cheer Towel that masks over an equipped #cone-handed sword, one-handed axe, one-handed blunt weapon, a dagger, wand or a staff#
1702076	Mexico Cheer Towel	A World Cup Cheer Towel that masks over an equipped #cone-handed sword, one-handed axe, one-handed blunt weapon, a dagger, wand or a staff#
1702077	Australia Cheer Towel	A World Cup Cheer Towel that masks over an equipped #cone-handed sword, one-handed axe, one-handed blunt weapon, a dagger, wand or a staff#
1702078	Fairy Fan	A multi-colored fan that masks over an equipped #cone-handed sword, one-handed axe, one-handed blunt weapon, dagger, wand or a staff#.
1702079	Blue Blazing Sword	A blue sabre sword that masks over an equipped #cone-handed sword, one-handed axe, one-handed blunt weapon, dagger, two-handed sword, two-handed axe, two-handed blunt weapon, wand, or a staff#.
1702080	Green Blazing Sword	A green sabre sword that masks over an equipped #cone-handed sword, one-handed axe, one-handed blunt weapon, dagger, two-handed sword, two-handed axe, two-handed blunt weapon, wand, or a staff#.
1702081	Purple Blazing Sword	A purple sabre sword that masks over an equipped #cone-handed sword, one-handed axe, one-handed blunt weapon, dagger, two-handed sword, two-handed axe, two-handed blunt weapon, wand, or a staff#.
1702082	Harp	Apolon's Harp that masks over an equipped #cbow#.
1702083	Foam Hand	A foam hand used to cheer your favorite team. Masks over #cany weapon#.
1702084	Toy Pinwheel	A toy pinwheel that masks over #cone-handed sword, one-handed axe, one-handed blunt weapon, dagger, wand, staff, or a Claw#
1702085	Frog Claw	A cute froggy glove that masks over an equipped as a #cClaw#.
1702086	Chicken Smackaroo	A rooster that masks over #cany equipped item#.
1702087	Red Pencil	A red pencil that masks over an equipped #ctwo-handed sword, two-handed axe, two-handed blunt weapon, spear, or a pole arm#.
1702088	Super Scrubber	A back brush that masks over an equipped #cone-handed sword, one-handed axe, one-handed blunt weapon, dagger, wand, staff, or a Claw#.
1702089	Candy Hammer	This giant, enticing Caramel Apple is the perfect cover for an equipped #cone-handed sword, one-handed axe, one-handed blunt weapon, wand, dagger or staff#.
1702090	Feather Scimitar	A Shiny Feather that masks over #cone-handed sword, one-handed axe, one-handed blunt weapon, dagger, Wand, Staff.#
1702091	Tennis Racquet	A sturdy-looking tennis racquet that masks over an equipped #ctwo-handed sword, two-handed axe, two-handed blunt weapon, spear, or a pole-arm#.
1702092	Glowing Pumpkin Basket	A cane featuring a pumpkin that masks over #cany equipped weapon#.
1702093	Okie Donkie	An adorable-looking Donky that masks over #cany equipped weapon#.
1702096	Pizza Pan	A pizza frying pan that masks over an equipped #cone-handed sword, one-handed axe, one-handed blunt weapon, dagger, wand, staff, or a Claw#.
1702098	Violin	A durable violin that can be equipped in place of the #cCrossbow#.
1702099	Transparent Claw	Now you see it, now you don't. If you want to use claw transparent while still using all of stats the claw possesses
1702100	Christmas Bell	A Christmas bell that masks over #cany equipped weapon#.
1702103	Pink Ribbon Umbrella	A pink ribbon umbrella to avoid the sun that masks over an equipped #cbow#.
1702105	Heart Key	A golden Heart Key that can be equipped as a #cwand or staff#.
1702106	Melting Chocolate	A pot full of hot, Melting Chocolate that can be equipped as a #cone-handed sword, one-handed axe, one-handed blunt weapon, wand, dagger or a staff#.
1702107	Chocolate	A humongous, neatly-packaged Chocolate that can be equipped as a #ctwo-handed sword, two-handed axe or a two-handed blunt weapon#.
1702108	Giant Lollipop	A rainbow-colored Giant Lollipop that can be equipped as a #cone-handed sword, one-handed axe, one-handed blunt weapon, wand, dagger or a staff#.
1702112	Celestial Wand	This is the strongest weapon, which can be put on #call weapons#.
1702113	Maoster Pole Arm	Specially designed Maoster Pole Arm that masks over #cpole arm#.
1702114	Wonky's Leaf	A long, green leaf used by Wonky the Fairy that masks over #cany equipped weapon#
1702115	Red rose	This can be put on #call weapons#.
1702118	Janus Sword	This can be put on #call weapons#.
1702119	Sachiel Sword	This can be put on #call weapons#.
1702120	Veamoth Sword	This can be put on #call weapons#.
1702121	Seal Pillow	
1702122	Dragon's Fury	A cushy, adorable seal pillow that masks over #cany equipped weapon#.
1702123	Forked Pork	This can be put on #ctwo-handed sword, two-handed axe, two-handed blunt weapon, spear, pole Arm#.
1702124	Kitty	A forked pork that can be equipped in place of #call kinds of weapons#.
1702125	Heart came	An adorable kitty that can be equipped in place of #call kinds of weapons#.
1702126	Blue Shiner	This can be put #cone-hand sword, one-hand axe, one-hand blunt weapon, short sword, wand, staff#.
1702127	Water Gun	A glowing bow that can be equipped as a #cbow#.
1702128	Green Shiner	Spray your friends with lethal water! Use well! A Water Gun that can be equipped as a #ccrossbow#.
1702129	Purple Shiner	A glowing bow that can be equipped as a #cbow#.
1702130	Red Shiner	A glowing bow that can be equipped as a #cbow#.
1702131	Pepe Beak	A glowing bow that can be equipped as a #cbow#.
1702132	2nd Anniversary Slime Staff	Pepe Claw is one of the winning Artworks of MapleSEA Equipment Creation Contest 2007. It is specially designed by #c# and modified by Wizet. \nMasks over an equipped #cClaw and Dagger.#
1702133	Smackdown Fist	Specially designed for Maplers who participated in MapleSEA's 2nd Birthday Bash!\n#cMasks over all types of weapon.#
1702134	Serpent Staff	Lay the smackdown on foes with this hard-hitting fist! Smack talk not included! Can be equipped over a #cClaw#.
1702135	Vengence Claw	A gold staff with serpent's head atop that masks over an equipped #wand or a staff#
1702136	Ice snow flower ring	A Vengence Claw that masks over an equipped #cclaw#.
1702138	Spanish Ham	This is a ice snow flower ring which can be put on#call weapon#.
1702140	Giant Orchid	A salt-cured ham derived from a pig's back leg. It masks over an equipped #cone-handed blunt weapon#.
1702141	My Buddy Max	Specially designed for Maplers in celebration of launching Singapore exclusive map.\n#cMasks over all types of weapon.#
1702142	Pink Angel Stick	An adorable puppy that masks over #cany weapon#.
1702145	Bionic Claw	An enchanted magic stick that masks over #cany weapon#.
1702146	Skull Staff	A Bionic Claw that masks over an equipped #cclaw#.
1702147	Skull Axe	A Skull Staff that masks over an equipped #wand or a staff#
1702149	Tania Sword	A Skull Axe that masks over an equipped #ctwo-handed axe#.
1702150	Mercury Sword	A sword of supreme power that masks over #cany weapon#.
1702151	Royal Oaken Staff	A sword with mystical qualities that masks over #cany weapon#.
1702152	Flame Tongue	A glowing Royal Oaken Staff that can be equipped as #ctwo-handed sword, two-handed axe, two-handed blunt weapon, spear, pole-arm, or a staff#.
1702154	Plasma Saber	A Flame Tongue that masks over an equipped #ctwo-handed sword, two-handed axe, two-handed blunt weapon#.
1702155	Shooting Star	A plasma-emitting saber that masks over #call equipped weapons#.
1702156	Forked Turkey	An adorable Shooting Star that can be equipped in place of #call kinds of weapons#.
1702157	Burning Marshmellow	A tasty turkey speared on the end of a giant fork. Equips over #ctwo-handed sword, two-handed axe, two-handed blunt weapon, spear, polearm, or staff#.
1702161	Dogged Out	A flaming marshmallow taken straight from the campfire! This item equips over a #cone-handed sword, one-handed blunt weapon, one-handed axe, wand, or dagger#.
1702162	Koala Doll	This dog comes with a lifetime "Ultra-bite" warranty--guaranteed to never let go of your arm! Can be equipped over a #cClaw#.
1702163	Hot Dog Fork	A seemingly harmless Koala Doll... that hides your weapon perfectly! This item equips over #cany weapon#.
1702164	Bunny Nunchucks	A long fork with a hot dog stuck on it. Masks over an equipped #ctwo-handed sword, two-handed blunt weapon, or two-handed axe#.
1702165	My Buddy DJ	A swift, powerful Nunchuck with a bunny head delivering mighty blows, while the carrot serves as its handle. Equips over a #cone-handed sword, one-handed axe, one-handed blunt weapon, staff or wand#.
1702169	My Buddy Tina	My stylish buddy DJ, who imitates my every move. Masks over #call equipped weapons#.
1702171	Party Popper	My popular high-school friend Tina, who imitates my every move. Masks over #call equipped weapons#.
1702172	Bluebird	A loud party popper featuring multi-colored lines of paper that masks over an equipped #cbow or a crossbow#.
1702173	Hessonite Saber	An adorable bluebird, considered a lucky charm in some areas, that masks over #call equipped weapons#.
1702174	Butterfly Staff	An adorable Hessonite Saber that can be equipped in place of #call kinds of weapons#.
1702175	Hot Dog Link	An adorable Butterfly Staff that can be equipped in place of #call kinds of weapons#.
1702179	Cloud 9 Pillow	A long string of sausages tied up to become an unlikely source of damage. Masks over an equipped #cone-handed sword, one-handed axe, one-handed blunt weapon, wand, or a staff#.
1702180	Dark Seraphim	A Cloud 9 Pillow that masks over #cany weapon#.
1452054	Akha	A Dark Seraphim that masks over #cany weapon#.
1452055	Akhasuma	
1452056	Akhamagna	
1462047	Xaru	
1462048	Xarusuma	
1462049	Xarumagna	
1332067	Maku	
1332068	Makusuma	
1332069	Makumagna	
1472065	Kuma	
1472066	Kumasuma	
1472067	Kumamagna	
1382054	Umaru	
1382055	Umarusuma	
1382056	Umarumagna	
1332070	Maku2	
1332071	Makusuma2	
1332072	Makumagna2	
